gas_date,fuel_burn_actual_total_preverified,Forecast_ensemble,Forecast_ARIMAX,Forecast_Prophet,Forecast_LightGBM,Error,Percentage Error,,,
30-01-2019,26129.66,33852.26,39941.29,30533.38,31082.1,7722.6,19%,,,
31-01-2019,21266.65,30099.02,35509.1,29119.92,25668.03,8832.37,21%,,,
01-02-2019,20135.07,29686.45,36110.93,28962.5,23985.9,9551.38,19%,,,
02-02-2019,15894.46,24342.04,29745.31,23368.77,19912.04,8447.58,25%,,,
03-02-2019,26724.86,24083.67,26726.28,22222.13,23302.59,2641.19,13%,,,
04-02-2019,30063.78,31141.21,32602.35,28777.13,32044.14,1077.43,7%,,,
05-02-2019,46413.46,34929.4,33622.09,29805.08,41361.04,11484.06,11%,,,
06-02-2019,43758.04,38634.34,37765.22,35943.12,42194.69,5123.7,4%,,,
07-02-2019,45156.27,40517.14,39556.22,38822.96,43172.23,4639.13,4%,,,
08-02-2019,56732.64,42319.14,40583.22,40612.89,45761.3,14413.5,19%,,,
09-02-2019,42397.39,42025.68,43746.42,43044.49,39286.12,371.71,7%,,,
10-02-2019,39136.59,42790.03,43930.65,44813.95,39625.49,3653.44,1%,,,
11-02-2019,36591.44,47271.31,49009.32,48959.56,43845.04,10679.87,20%,,,
12-02-2019,33139.13,41112.04,44647.99,41375.1,37313.02,7972.91,13%,,,
13-02-2019,23819.63,37402,41670.96,37705.5,32829.55,13582.37,38%,,,
14-02-2019,16416.2,33205.5,38161.83,34181.69,27272.98,16789.3,66%,,,
15-02-2019,28670.69,31700.46,33183.51,29495.73,32422.14,3029.77,13%,,,
16-02-2019,28061.05,29123.43,29551.83,26055.81,31762.64,1062.38,13%,,,
17-02-2019,42254.84,31098.33,28266.43,28465.3,36563.27,11156.51,13%,,,
18-02-2019,56397.82,41202.23,36866.77,39292.66,47447.24,15195.59,16%,,,
19-02-2019,46312,44105.99,41427.45,45252.54,45637.99,2206.01,1%,,,
20-02-2019,30391.18,41398.1,42301.76,46382.26,35510.28,11006.92,17%,,,
21-02-2019,46848.9,43536.23,40977.21,44623.44,45008.02,3312.67,4%,,,
22-02-2019,35315.27,40465.96,39746.94,42048.16,39602.79,5150.69,12%,,,
23-02-2019,22738.27,34734.17,37610.73,37936.01,28655.77,11995.9,26%,,,
24-02-2019,41068.55,37175.94,35856.87,38443.16,37227.78,3892.61,9%,,,
25-02-2019,53665.72,44184.91,39717.4,41400.56,51436.77,9480.81,4%,,,
26-02-2019,37229.57,43229.94,41943.46,45221.99,42524.38,6000.37,14%,,,
27-02-2019,30690.41,42210.29,41203.82,45268.41,40158.65,11519.88,31%,,,
28-02-2019,61772.62,43368.36,39524.04,43172.29,47408.76,18404.26,23%,,,
01-03-2019,61018.79,48707.86,44953.79,45857.79,55312.01,12310.93,9%,,,
02-03-2019,35029.08,45497.02,48630.64,50040.7,37819.73,10467.94,8%,,,
03-03-2019,46136.54,49542.36,48490.36,52134.33,48002.39,3405.82,4%,,,
04-03-2019,96682.79,61956.71,51643.27,53107.77,81119.08,34726.08,16%,,,
05-03-2019,65941.73,65858.26,60738.46,64065.15,72771.17,83.47,10%,,,
06-03-2019,52785.96,65030.42,64086.94,68102.68,62901.64,12244.46,19%,,,
07-03-2019,63070.86,63859.53,64691.78,68613.78,58273.04,788.67,8%,,,
08-03-2019,45471.69,56653.14,57103.86,57335.29,55520.28,11181.45,22%,,,
09-03-2019,71112.18,54034.99,53035.08,51271.43,57798.45,17077.19,19%,,,
10-03-2019,66377.74,60221.64,56916.57,58227.22,65521.13,6156.1,1%,,,
11-03-2019,51514.62,62559.92,63472.39,64073.11,60134.27,11045.3,17%,,,
12-03-2019,32072.99,56198.84,60187.33,62339.7,46069.5,24125.85,44%,,,
13-03-2019,44447.4,51338.22,53622.6,53172.39,47219.68,6890.82,6%,,,
14-03-2019,55623.12,48376.9,48315.16,45635.03,51180.49,7246.22,8%,,,
15-03-2019,64828.4,50782.03,47846.03,46632.28,57867.77,14046.37,11%,,,
16-03-2019,62165.6,54114.98,51956.04,51880.92,58507.98,8050.62,6%,,,
17-03-2019,63060.85,56637.01,52138.2,55736.76,62036.05,6423.84,2%,,,
18-03-2019,66598.61,61443.76,57562.91,61127,65641.38,5154.85,1%,,,
19-03-2019,44057.43,57027.49,57995.73,59933.15,53153.58,12970.06,21%,,,
20-03-2019,46502.18,55327.86,56873.99,56740.82,52368.78,8825.68,13%,,,
21-03-2019,53663.68,50087.03,53879.36,52110.68,44271.06,3576.65,18%,,,
22-03-2019,49394.03,47794.49,50014.73,46933.74,46435.01,1599.54,6%,,,
23-03-2019,24367.96,45331.51,48785.95,45494.87,41713.72,20963.55,71%,,,
24-03-2019,35372.12,43919.01,44806.49,43668.91,43281.61,8546.89,22%,,,
25-03-2019,53439.99,46859.25,45514.19,42768.31,52295.23,6580.74,2%,,,
26-03-2019,39776.94,41592.67,44882.77,41908.09,37987.14,1815.73,4%,,,
27-03-2019,38660.07,42030.46,44714.75,41949.78,39426.87,3370.39,2%,,,
28-03-2019,40518.99,42141.25,43394.2,40963.84,42065.72,1622.26,4%,,,
29-03-2019,37592.26,38077.74,38911.25,35509.95,39812.01,485.48,6%,,,
30-03-2019,50949.59,37518.12,37139.95,32721.91,42692.51,13431.47,16%,,,
31-03-2019,58351.75,41136.02,39884.43,37906.44,45617.19,17215.73,22%,,,
01-04-2019,58781.3,58909.89,54591.5,59938.78,62199.39,128.59,6%,,,
02-04-2019,50690.63,55483.47,55715.74,60825.26,49909.41,4792.84,2%,,,
03-04-2019,38794.58,52257.09,55297.71,58860.89,42612.68,13462.51,10%,,,
04-04-2019,49555.77,51236.8,52720.13,54566.06,46424.2,1681.03,6%,,,
05-04-2019,45766.1,48997.69,50423.12,51052.63,45517.33,3231.59,1%,,,
06-04-2019,51089.26,47854.84,48986.15,47518.32,47060.04,3234.42,8%,,,
07-04-2019,48621.86,49298.46,49047.47,50395.33,48452.57,676.6,0%,,,
08-04-2019,47546.22,52762.38,53401.67,54297.83,50587.65,5216.16,6%,,,
09-04-2019,42549.74,50476.79,51809.5,52093.24,47527.61,7927.05,12%,,,
10-04-2019,45875.48,47766.47,49453.36,48470.05,45375.99,1890.99,1%,,,
11-04-2019,39946.86,45710.19,48306.34,46720.74,42103.48,5763.33,5%,,,
12-04-2019,35540.85,43312.58,46000.93,44496.89,39439.92,7771.73,11%,,,
13-04-2019,45765.81,42076.39,43868.23,41191.47,41169.47,3689.42,10%,,,
14-04-2019,44699.17,42833.13,42491.97,42224.72,43782.7,1866.04,2%,,,
15-04-2019,44985.17,47652.24,47902.66,47880.4,47173.65,2667.07,5%,,,
16-04-2019,53478.18,47549.62,47079.19,46766.36,48803.3,5928.56,9%,,,
17-04-2019,53190.47,48698.67,48353.5,48027.63,49714.89,4491.8,7%,,,
18-04-2019,36432.12,47336.25,48809.28,49200.16,43999.3,10904.13,21%,,,
19-04-2019,29617.79,45561.94,47272.42,48231.32,41182.08,15944.15,39%,,,
20-04-2019,32189.1,40016.59,43211.02,41651.74,35187.01,7827.49,9%,,,
21-04-2019,38050.86,38013.09,37349.99,36176.19,40513.1,37.77,6%,,,
22-04-2019,48972.34,43675.73,42273.09,41509.69,47244.39,5296.61,4%,,,
23-04-2019,53880.48,44871.64,44796.67,45290.72,44527.53,9008.84,17%,,,
24-04-2019,51117.8,47655.18,46548.63,48730.08,47686.84,3462.62,7%,,,
25-04-2019,42841.49,46832.74,46144.82,49771.14,44582.25,3991.25,4%,,,
26-04-2019,43919.91,46711.08,45248.73,49375.22,45509.3,2791.17,4%,,,
27-04-2019,41768.46,44399.73,43562.48,45668.08,43968.63,2631.27,5%,,,
28-04-2019,43586.42,43818.95,41320.55,44636.74,45499.55,232.53,4%,,,
29-04-2019,51758.77,47757.08,46752.6,49939.33,46579.3,4001.69,10%,,,
30-04-2019,54640.74,48931.03,47535.49,51105.34,48152.26,5709.71,12%,,,
01-05-2019,51874.14,51454.6,52381.47,52953.36,49028.98,419.54,5%,,,
02-05-2019,44968.7,50104.75,51795.38,53302.72,45216.14,5136.05,1%,,,
03-05-2019,44808.58,49076.61,50554.98,52623.98,44050.86,4268.03,2%,,,
04-05-2019,39522.09,46700.34,48254.15,48662.32,43184.54,7178.25,9%,,,
05-05-2019,36092.77,44225.92,45378.92,47136.16,40162.69,8133.15,11%,,,
06-05-2019,38057.29,47300.86,49022.4,50110.41,42769.77,9243.57,12%,,,
07-05-2019,43212.88,44649.67,45941.5,45993.26,42014.23,1436.79,3%,,,
08-05-2019,48800.99,43983.97,45036.96,45672.45,41242.5,4817.02,15%,,,
09-05-2019,47305.12,47018.61,45703.08,48117.53,47235.21,286.51,0%,,,
10-05-2019,47778.78,46862.35,45600.18,49345.49,45641.37,916.43,4%,,,
11-05-2019,40860.69,45910.81,44987.25,48027.43,44717.74,5050.12,9%,,,
12-05-2019,44981.55,45674.53,43551.89,48303.65,45168.06,692.98,0%,,,
13-05-2019,42274.76,49301.87,48730.66,52489.7,46685.25,7027.11,10%,,,
14-05-2019,43025.14,46514.1,46995.79,49058.44,43488.06,3488.96,1%,,,
15-05-2019,42683.13,45867.17,46120.28,47699.44,43781.8,3184.04,3%,,,
16-05-2019,44675.63,43937.87,44308.58,45999.46,41505.58,737.76,7%,,,
17-05-2019,43537.69,45008.5,43537.88,46318.26,45169.36,1470.81,4%,,,
18-05-2019,48573.78,44243.11,42313.33,44475.62,45940.39,4330.67,5%,,,
19-05-2019,41151.46,44535.77,42798.34,47517.44,43291.54,3384.31,5%,,,
20-05-2019,47363.86,49296.52,47484.01,51643.19,48762.34,1932.66,3%,,,
21-05-2019,46057.83,48566.91,47402.87,50756.02,47541.84,2509.08,3%,,,
22-05-2019,39801.93,46955.43,46189.95,48548.22,46128.1,7153.5,16%,,,
23-05-2019,47195.67,47315.36,44928.1,47609.13,49408.85,119.69,5%,,,
24-05-2019,75706.54,47683.19,44020.32,47414.85,51614.42,28023.35,32%,,,
25-05-2019,72969.65,58301.89,50747.92,55790.11,68367.64,14667.76,6%,,,
26-05-2019,74118.24,63378.44,54673.2,63976.41,71485.71,10739.8,4%,,,
27-05-2019,72008.39,68910.5,62508,71736.39,72487.11,3097.89,1%,,,
28-05-2019,81061.09,69609.27,62348.15,69528.81,76950.85,11451.82,5%,,,
29-05-2019,85358.1,71818.53,64812.3,71336.49,79306.81,13539.57,7%,,,
30-05-2019,78192.25,72957.17,67872.03,74522.65,76476.83,5235.08,2%,,,
31-05-2019,76904.82,73300.35,68657.51,75855.96,75387.59,3604.47,2%,,,
01-06-2019,71251.85,74043.63,71683.05,74056.23,76391.63,2791.78,7%,,,
02-06-2019,73482.4,70695.22,68789.7,72403.14,70892.83,2787.18,4%,,,
03-06-2019,70863.11,73802.95,73147.45,76204.92,72056.48,2939.84,2%,,,
04-06-2019,45631.42,68795.28,71261.33,73033.21,62091.29,23163.86,36%,,,
05-06-2019,82256.55,71050.16,67606.27,68778.02,76766.18,11206.39,7%,,,
06-06-2019,88860.25,73583.65,68244.93,71083.43,81422.58,15276.6,8%,,,
07-06-2019,83207.94,73468.61,70948.8,76280.6,73176.43,9739.33,12%,,,
08-06-2019,78900,76674.78,71954.04,78381.16,79689.15,2225.22,1%,,,
09-06-2019,81206.47,77686.7,71307.6,79633.66,82118.82,3519.77,1%,,,
10-06-2019,82911.88,80013.45,75469.94,82226.88,82343.52,2898.43,1%,,,
11-06-2019,80444.44,78424.05,75276.69,80574.44,79421.03,2020.39,1%,,,
12-06-2019,45081.59,75577.45,76195.61,80127.94,70408.81,30495.86,56%,,,
13-06-2019,40673.47,68011.92,72096.36,75171.66,56767.74,27338.45,40%,,,
14-06-2019,44614.09,59246.22,63395.12,64824.77,49518.76,14632.13,11%,,,
15-06-2019,88710.15,58682.83,52805.64,49749,73493.85,30027.32,17%,,,
16-06-2019,88714.67,69315.17,61875.61,66325.1,79744.8,19399.5,10%,,,
17-06-2019,96393.28,81452.26,73350.08,81100.37,89906.32,14941.02,7%,,,
18-06-2019,105331.03,85570.68,76413.39,85387.81,94910.84,19760.35,10%,,,
19-06-2019,95630.04,85157.26,79784.18,88257.38,87430.21,10472.78,9%,,,
20-06-2019,84399.88,84875.04,82098.54,88622.21,83904.39,475.16,1%,,,
21-06-2019,80367.74,83587.65,82899.48,87296.48,80566.98,3219.91,0%,,,
22-06-2019,82588.14,82150.18,80445.58,79789.77,86215.18,437.96,4%,,,
23-06-2019,92821.55,81268.96,76854.73,76192.42,90759.73,11552.59,2%,,,
24-06-2019,82521.92,85041.19,83917.79,83180.38,88025.39,2519.27,7%,,,
25-06-2019,86651.45,83796.15,82373.12,80704.44,88310.9,2855.3,2%,,,
26-06-2019,92140.99,82544.05,80750.07,79017.37,87864.7,9596.94,5%,,,
27-06-2019,89036.66,80830.27,79482.08,77285.77,85722.97,8206.39,4%,,,
28-06-2019,84907.76,81014.29,79228.04,77317.08,86497.77,3893.47,2%,,,
29-06-2019,84737.57,80011.56,78362.67,74693.22,86978.79,4726.01,3%,,,
30-06-2019,89370.61,78251.72,76373.72,73459.42,84922.02,11118.89,5%,,,
01-07-2019,94286.08,87955.09,86832.66,90329.26,86703.35,6330.99,8%,,,
02-07-2019,102336.25,89431.16,88071.39,90603.31,89618.77,12905.09,12%,,,
03-07-2019,92338.42,91682.26,90518.83,92928.76,91599.2,656.16,1%,,,
04-07-2019,96690.64,91887.95,89804.79,92049.07,93810.01,4802.69,3%,,,
05-07-2019,91251.22,92083.38,89902.84,92109.55,94237.74,832.16,3%,,,
06-07-2019,92008.22,88620.45,87530.24,87074.48,91256.63,3387.77,1%,,,
07-07-2019,92763.91,89399.31,86861.4,88137.37,93199.16,3364.6,0%,,,
08-07-2019,89739.56,91605.52,91235.19,91218.47,92362.91,1865.96,3%,,,
09-07-2019,105577.93,88499.84,87983.82,88928.08,88587.63,17078.09,16%,,,
10-07-2019,89724.32,92627.52,91129.38,91843.85,94909.35,2903.2,6%,,,
11-07-2019,85879.01,90824.64,90928.37,90432.07,91113.5,4945.63,6%,,,
12-07-2019,88590.06,89379.36,88828.41,89428.09,89881.57,789.3,1%,,,
13-07-2019,83467.1,85663.48,84702.38,82040.79,90247.27,2196.38,8%,,,
14-07-2019,87029.26,85481.9,83199.66,82314.6,90931.44,1547.36,4%,,,
15-07-2019,97548.72,88702.69,88807.19,87606.93,89693.95,8846.03,8%,,,
16-07-2019,90653.9,90341.72,90117.52,88989.22,91918.43,312.18,1%,,,
17-07-2019,90614.27,89546.36,88842.76,88556.77,91239.55,1067.91,1%,,,
18-07-2019,90153.6,89079.78,88086.9,88357.37,90795.08,1073.82,1%,,,
19-07-2019,90848,86021.7,85778.26,85784.09,86502.76,4826.3,5%,,,
20-07-2019,89225.55,85544.78,84904.9,84167.87,87561.55,3680.77,2%,,,
21-07-2019,90926.14,86097.59,84116.89,85530.4,88645.48,4828.55,3%,,,
22-07-2019,87632.81,89823.07,89531.47,90621.53,89316.22,2190.26,2%,,,
23-07-2019,82329.54,87829.4,87719.87,88232.64,87535.7,5499.86,6%,,,
24-07-2019,77118.16,86493.72,85779.44,85641.8,88059.91,9375.56,14%,,,
25-07-2019,86709.29,82873.27,82431.96,81798.94,84388.92,3836.02,3%,,,
26-07-2019,87286.65,80834.05,81042.39,81228.15,80231.61,6452.6,8%,,,
27-07-2019,87940.96,79425.26,80566.91,80674.43,77034.45,8515.7,12%,,,
28-07-2019,99585.75,81791.39,80012.2,83124.2,82237.77,17794.36,17%,,,
29-07-2019,87260.46,88279.26,88180.21,92142.91,84514.65,1018.8,3%,,,
30-07-2019,81347.81,86036.05,87165.65,90202.02,80740.47,4688.24,1%,,,
31-07-2019,92407.25,83942.72,85582.32,87618.6,78627.25,8464.53,15%,,,
01-08-2019,90385.75,86838.99,88153.97,84868.19,87494.81,3546.76,3%,,,
02-08-2019,86079.78,86615.7,87773.05,85336.76,86737.28,535.92,1%,,,
03-08-2019,89216.8,85562.88,86825.57,83775.17,86087.89,3653.92,4%,,,
04-08-2019,95870.98,84825.79,85299.73,84037.71,85139.92,11045.19,11%,,,
05-08-2019,90382.46,90649.65,91217.44,90441.85,90289.67,267.19,0%,,,
06-08-2019,92683.32,89529.69,90667.74,89086.03,88835.3,3153.63,4%,,,
07-08-2019,97750.25,89891.42,90534.16,88192.29,90947.81,7858.83,7%,,,
08-08-2019,95550.05,89531.16,90233.71,88014.82,90344.97,6018.89,5%,,,
09-08-2019,87032.9,89677.23,89982.69,88615.09,90433.89,2644.33,4%,,,
10-08-2019,92202.66,88180.25,88789.37,86244.24,89507.14,4022.41,3%,,,
11-08-2019,101656.68,87046.23,87054.37,86034.76,88049.57,14610.45,13%,,,
12-08-2019,110349.15,92646.34,93652.94,92804.28,91481.8,17702.81,17%,,,
13-08-2019,97796.74,95526.69,96940.79,96619.15,93020.13,2270.05,5%,,,
14-08-2019,97805.37,96051.05,96519.17,95781.48,95852.51,1754.32,2%,,,
15-08-2019,89414.7,94355.15,95156.65,94403,93505.79,4940.45,5%,,,
16-08-2019,83449.83,90837.41,90822.34,88945.32,92744.55,7387.58,11%,,,
17-08-2019,79408.65,88128.23,88159.62,84528.25,91696.83,8719.58,15%,,,
18-08-2019,84877.69,84209.48,83756.43,81103.15,87768.86,668.21,3%,,,
19-08-2019,82874.57,86645.66,86900.27,84146.84,88889.85,3771.09,7%,,,
20-08-2019,91154.33,83316.29,84227.1,82006.83,83714.94,7838.04,8%,,,
21-08-2019,98545.4,83924.38,84552.22,83514.94,83705.98,14621.02,15%,,,
22-08-2019,91166.45,83730.96,85888.64,86774.9,78529.33,7435.49,14%,,,
23-08-2019,76346.42,86055.26,85503.29,87730.13,84932.35,9708.84,11%,,,
24-08-2019,75277.36,81584.97,83393.97,84364.36,76996.59,6307.61,2%,,,
25-08-2019,90215.53,77798.71,78754.99,80011.4,74629.73,12416.82,17%,,,
26-08-2019,93898.14,80658.8,83852.25,84581.23,73542.91,13239.34,22%,,,
27-08-2019,91468.02,84596.05,85893.9,87233.74,80660.51,6871.97,12%,,,
28-08-2019,83710.56,86029.82,85621.62,87468.1,84999.74,2319.26,2%,,,
29-08-2019,92225.26,84333.31,83503.05,86031.74,83465.16,7891.95,9%,,,
30-08-2019,84134.92,82173.06,82323.89,85418.98,78776.32,1961.86,6%,,,
31-08-2019,78728.44,81311.95,80745.27,82201.72,80988.85,2583.51,3%,,,
01-09-2019,77710.2,81129.27,83788.4,83329.12,76270.29,3419.07,2%,,,
02-09-2019,84791.16,83560.23,85711.02,83786.2,81183.45,1230.93,4%,,,
03-09-2019,89407.01,81907.42,84304.16,82028.57,79389.53,7499.59,11%,,,
04-09-2019,80312.63,82404.59,84809.81,83239.85,79164.12,2091.96,1%,,,
05-09-2019,76921.76,81845.67,83652.29,82552.93,79331.81,4923.91,3%,,,
06-09-2019,80878.07,79871.54,81009.19,80694.49,77910.94,1006.53,4%,,,
07-09-2019,78641.51,76743.27,77983.29,75760.83,76485.68,1898.24,3%,,,
08-09-2019,85355.01,76575.55,76632.93,76456.66,76637.07,8779.46,10%,,,
09-09-2019,76610.8,82590.44,83307.28,83223.9,81240.13,5979.64,6%,,,
10-09-2019,78792.38,81440.06,81407.54,80280.89,82631.75,2647.68,5%,,,
11-09-2019,76463.8,80126.15,79731.42,78374.56,82272.47,3662.35,8%,,,
12-09-2019,75446.68,76058.22,76855.61,74521.74,76797.31,611.54,2%,,,
13-09-2019,91835.9,74308.29,75592.91,73737.74,73594.23,17527.61,20%,,,
14-09-2019,64019.34,74229.17,78035.39,76290.75,68361.36,10209.83,7%,,,
15-09-2019,74311.1,73048.17,75252.94,75236.9,68654.67,1262.93,8%,,,
16-09-2019,73330.94,78957.55,79452.73,79129.95,78289.95,5626.61,7%,,,
17-09-2019,65275.95,72860.46,74563.74,70705.16,73312.48,7584.51,12%,,,
18-09-2019,61464.23,71628.29,72701.26,68522.82,73660.77,10164.06,20%,,,
19-09-2019,57084.25,67295.76,69261.05,64390.98,68235.24,10211.51,20%,,,
20-09-2019,36409.11,62641.37,64662.45,59211.41,64050.24,26232.26,76%,,,
21-09-2019,70928.26,54055.1,57968.2,51686.86,52510.24,16873.16,26%,,,
22-09-2019,85972.74,55070.88,59060.59,55578.02,50574.03,30901.86,41%,,,
23-09-2019,74859.95,67714.34,69645.83,68100.11,65397.07,7145.61,13%,,,
24-09-2019,74082.07,69842.26,70703.67,69985.26,68837.86,4239.81,7%,,,
25-09-2019,78162.64,71077.93,70315.08,68384.58,74534.14,7084.71,5%,,,
26-09-2019,74569.87,68989.21,68476.57,64470.57,74020.48,5580.66,1%,,,
27-09-2019,72354.34,67890.95,68306.63,63855.98,71510.24,4463.39,1%,,,
28-09-2019,73850.8,66537.9,68857.87,62107.06,68648.77,7312.9,7%,,,
29-09-2019,70389.71,66262.87,67123.38,61511.63,70153.6,4126.84,0%,,,
30-09-2019,84811.79,68190.76,70764.39,64677.22,69130.66,16621.03,18%,,,
01-10-2019,83341.73,79141.8,78342.96,79130.76,79951.68,4199.93,4%,,,
02-10-2019,85466.62,76641.57,79102.11,79280.77,71541.81,8825.05,16%,,,
03-10-2019,85305.59,78750.81,79283.17,79686.8,77282.47,6554.78,9%,,,
04-10-2019,82380.74,78298.24,78921.72,79137.44,76835.56,4082.5,7%,,,
05-10-2019,77966.01,78004.05,78402.56,76847.33,78762.27,38.04,1%,,,
06-10-2019,87651.65,77149.2,76976.57,76515.53,77955.5,10502.45,11%,,,
07-10-2019,75379.28,82002.83,83339.32,81771.82,80897.37,6623.55,7%,,,
08-10-2019,62693.71,78517.79,81213.89,78053.83,76285.65,15824.08,22%,,,
09-10-2019,84185.68,72028.91,78096.12,73593.12,64397.49,12156.77,24%,,,
10-10-2019,86838.05,69869.45,76334.23,71200.19,62073.92,16968.6,29%,,,
11-10-2019,69149.4,72045.89,77240.94,73652.98,65243.76,2896.49,6%,,,
12-10-2019,27947.52,71760.27,75703.54,71766.43,67810.84,43812.75,143%,,,
13-10-2019,85154.9,66756.84,67886.28,63879.26,68504.96,18398.06,20%,,,
14-10-2019,86458.95,73021.72,72418.89,67676.86,78969.41,13437.23,9%,,,
15-10-2019,91003.93,76065,74898.91,70424.45,82871.64,14938.93,9%,,,
16-10-2019,91623.02,80002.49,78481.71,75662.24,85863.53,11620.53,6%,,,
17-10-2019,74636.4,79372,78696.74,76158.04,83261.23,4735.6,12%,,,
18-10-2019,58190.93,75859.23,76699.72,74665.63,76212.35,17668.3,31%,,,
19-10-2019,57803.1,67172.2,72117.62,67013.53,62385.46,9369.1,8%,,,
20-10-2019,45720.55,59088.21,67194.3,59840.26,50230.07,13367.66,10%,,,
21-10-2019,39267.78,62732.23,66296.49,56932.71,64967.49,23464.45,65%,,,
22-10-2019,45015.98,59962.65,60458.89,50557.39,68871.66,14946.67,53%,,,
23-10-2019,41181.08,48040.77,54106.93,44144.95,45870.44,6859.69,11%,,,
24-10-2019,46060.51,41612.26,49323.2,41687.1,33826.49,4448.25,27%,,,
25-10-2019,42117.95,42008.66,47254.45,42635.77,36135.77,109.29,14%,,,
26-10-2019,31538.29,40065.32,44714.2,40004.31,35477.44,8527.03,12%,,,
27-10-2019,27459.32,37414.35,41472.08,39994.92,30776.05,9955.03,12%,,,
28-10-2019,45366.63,38366.65,42802.88,40215.94,32081.13,6999.98,29%,,,
29-10-2019,48018.36,35792.1,42621.45,39606.36,25148.5,12226.26,48%,,,
30-10-2019,54868.02,38034.74,43966.93,42200.36,27936.92,16833.28,49%,,,
31-10-2019,51626.83,42887.91,46001.66,46167.54,36494.54,8738.92,29%,,,
01-11-2019,41546.15,45892.83,49990.16,47425.32,40263,4346.68,3%,,,
02-11-2019,58704.64,45080.56,48471.01,45033.46,41737.2,13624.08,29%,,,
03-11-2019,41552.79,45837.53,49568.05,48021.88,39922.65,4284.74,4%,,,
04-11-2019,41211.8,51242.85,53993.35,51094.59,48640.59,10031.05,18%,,,
05-11-2019,42889.16,50561.31,52547.67,49067.5,50068.76,7672.15,17%,,,
06-11-2019,32576.26,41962.29,47672.44,41749.1,36465.34,9386.03,12%,,,
07-11-2019,44273.65,40128.63,44857.94,39670.22,35857.73,4145.02,19%,,,
08-11-2019,47119.34,39165.12,43853.04,40169.61,33472.71,7954.22,29%,,,
09-11-2019,28303.72,39479.46,43770.66,39596.88,35070.84,11175.74,24%,,,
10-11-2019,17730.64,37705.88,40724.44,40026.92,32366.27,19975.24,83%,,,
11-11-2019,47645.68,41598.01,41600.84,39283.92,43909.25,6047.67,8%,,,
12-11-2019,56290.81,40691.67,41215.42,37634.02,43225.58,15599.14,23%,,,
13-11-2019,44299.97,47982.4,45239.92,43442.56,55264.73,3682.43,25%,,,
14-11-2019,42250.28,46702.19,45876.94,45219.02,49010.62,4451.91,16%,,,
15-11-2019,36602.55,45211.22,44315.59,44004.08,47314,8608.67,29%,,,
16-11-2019,27688.49,39492.22,39768.59,36810.71,41897.34,11803.73,51%,,,
17-11-2019,31278.12,36823.94,37077.03,35111.74,38283.04,5545.82,22%,,,
18-11-2019,20739.72,36810.01,40799.16,36829.75,32801.14,16070.29,58%,,,
19-11-2019,32337.87,32730.59,36309.17,31048.17,30834.42,392.72,5%,,,
20-11-2019,23321.36,31078.05,34620.99,30473.42,28139.75,7756.69,21%,,,
21-11-2019,32338.86,28060.72,31283.87,27513.79,25384.5,4278.14,22%,,,
22-11-2019,36745.77,29307.23,30940.58,29508.7,27472.42,7438.54,25%,,,
23-11-2019,35892.1,27780.95,30720.04,29071.24,23551.58,8111.15,34%,,,
24-11-2019,28169.44,33281.08,30953.89,32219.43,36669.92,5111.64,30%,,,
25-11-2019,20735.29,36294.76,35550.56,36554.45,36779.26,15559.47,77%,,,
26-11-2019,24113.78,31561.45,32880.62,31915.63,29888.1,7447.67,24%,,,
27-11-2019,26605.41,28022.25,29312.79,26886.31,27867.65,1416.84,5%,,,
28-11-2019,39749.98,26181.73,28033.62,25799.23,24712.35,13568.25,38%,,,
29-11-2019,37770.55,28366.68,30653.72,31330.3,23116.02,9403.87,39%,,,
30-11-2019,27516.14,32134.49,31164.72,32486.15,32752.6,4618.35,19%,,,
01-12-2019,35277.21,35339.88,33772.97,34228.57,38018.09,62.67,8%,,,
02-12-2019,45440.44,40244.62,38376.16,38021.63,44336.08,5195.82,2%,,,
03-12-2019,22390.58,40507.16,40253.55,39365.25,41902.69,18116.58,87%,,,
04-12-2019,23848.71,39149.61,38794.11,37537.66,41117.06,15300.9,72%,,,
05-12-2019,17728.59,38006.23,36323.48,34818.07,42877.13,20277.64,142%,,,
06-12-2019,36083.9,27325.39,28977.94,26094.75,26903.49,8758.51,25%,,,
07-12-2019,24146.14,28691.42,30575.34,29077.82,26421.11,4545.28,9%,,,
08-12-2019,28637.85,29383.82,29320.73,30666.03,28164.7,745.97,2%,,,
09-12-2019,30863.09,36295.58,34744.15,37140.15,37002.43,5432.49,20%,,,
10-12-2019,48914.94,32564.19,31841.36,33669.08,32182.12,16350.75,34%,,,
11-12-2019,33113.13,38523.15,36785.85,39862.26,38921.35,5410.02,18%,,,
12-12-2019,34075.17,39606.38,36586.18,40040.23,42192.73,5531.21,24%,,,
13-12-2019,19901.9,37934.58,36680.27,40673.46,36450.01,18032.68,83%,,,
14-12-2019,19504.66,31449.01,30937.55,31954.67,31454.81,11944.35,61%,,,
15-12-2019,48114.13,29383.27,27932.56,30185,30032.26,18730.86,38%,,,
